,target
5797,716589.9
5798,2586258.0
5799,1558192.2
5800,3657439.0
5801,2079557.2
5802,3037192.8
5803,3066174.5
5804,2168657.5
5805,204309.56
5806,1277821.0
5807,2311158.8
5808,2673607.5
5809,1250572.8
5810,312740.66
5811,6361728.5
5812,5713333.0
5813,5660353.5
5814,140460.69
5815,2686685.0
5816,1357401.8
5817,829092.7
5818,2407536.0
5819,4430492.5
5820,2858144.8
5821,3797630.5
5822,2957816.2
5823,3269624.2
5824,927153.0
5825,3062313.0
5826,6534515.5
5827,5186663.0
5828,1900290.6
5829,1848888.4
5830,1912135.2
5831,606555.1
5832,2598325.5
5833,840874.44
5834,1819712.2
5835,6727089.0
5836,877489.6
5837,1428578.4
5838,1510575.4
5839,955008.3
5840,2074415.1
5841,1589782.1
5842,4122696.0
5843,7080574.0
5844,1134650.9
5845,967886.25
5846,4150712.5
5847,1615975.2
5848,2791063.8
5849,542104.06
5850,1303962.1
5851,431756.06
5852,6486032.5
5853,2865471.2
5854,1435059.5
5855,731626.25
5856,593123.8
5857,2871410.0
5858,1785224.6
5859,4660658.5
5860,1960024.0
5861,1314319.0
5862,1227177.4
5863,2287350.8
5864,2573432.8
5865,2924075.5
5866,2223872.2
5867,1029420.06
5868,1771888.8
5869,4836385.0
5870,600801.56
5871,2790092.2
5872,3471376.2
5873,2772753.8
5874,1979906.5
5875,5919185.5
5876,3950517.0
5877,3174339.8
5878,677284.1
5879,4864742.5
5880,3664364.8
5881,1215481.1
5882,4366616.5
5883,2562823.0
5884,2734534.2
5885,236960.9
5886,2488379.2
5887,3547848.2
5888,1512024.5
5889,1030703.56
5890,1760974.9
5891,2996555.2
5892,643235.0
5893,387123.22
5894,4917247.0
5895,2186129.5
5896,1702763.4
5897,3167159.0
5898,440606.6
5899,1207820.5
5900,3871247.2
5901,6372365.0
5902,4292828.0
5903,1442543.4
5904,1874802.4
5905,5356107.5
5906,3338483.0
5907,870535.9
5908,2188004.0
5909,1680549.9
5910,5124644.5
5911,2120165.5
5912,278508.97
5913,1369401.4
5914,2492823.8
5915,323945.34
5916,1481662.5
5917,966141.0
5918,1191329.1
5919,957478.06
5920,2768781.0
5921,2344109.5
5922,3134575.5
5923,6790067.0
5924,5717641.5
5925,1246490.1
5926,4348730.0
5927,1122561.9
5928,3366521.8
5929,1636456.1
5930,2161471.0
5931,1058274.5
5932,7891435.0
5933,1311806.9
5934,2509768.2
5935,2128476.8
5936,1041008.7
5937,3535837.5
5938,2615675.5
5939,408726.1
5940,2147749.8
5941,409530.4
5942,2347861.2
5943,1353525.1
5944,5050184.0
5945,420068.84
5946,232184.53
5947,967324.8
5948,5457850.5
5949,3636761.8
5950,4598325.5
5951,2584055.5
5952,1347828.1
5953,4226707.5
5954,4156633.8
5955,4183236.5
5956,5035169.5
5957,1509024.6
5958,1351598.6
5959,417780.75
5960,878394.0
5961,1155683.2
5962,4866152.5
5963,327182.4
5964,1986577.1
5965,2402434.5
5966,4176132.2
5967,1077973.0
5968,3325648.2
5969,1103596.4
5970,2352044.8
5971,2611444.0
5972,4239577.0
5973,5143400.5
5974,1602615.9
5975,2439359.5
5976,1987512.6
5977,4673654.0
5978,4817309.0
5979,546159.4
5980,4225369.0
5981,4077679.0
5982,2910715.0
5983,3638621.2
5984,1578753.5
5985,1395661.6
5986,830062.1
5987,3178970.8
5988,878849.44
5989,2101325.5
5990,2913969.8
5991,2325162.8
5992,908257.4
5993,4203231.0
5994,1425831.8
5995,1614685.5
5996,1026098.1
5997,1685791.4
5998,1181038.4
5999,2673869.0
6000,8437508.0
6001,1335087.9
6002,1064022.9
6003,3228922.2
6004,6298211.5
6005,1626336.8
6006,3388526.5
6007,627734.0
6008,1892975.8
6009,5126334.0
6010,2112126.0
6011,2177834.8
6012,985293.4
6013,1448930.2
6014,1970398.8
6015,2171727.8
6016,1522218.2
6017,4111798.2
6018,3455172.0
6019,196504.19
6020,1087599.2
6021,1708097.2
6022,7621335.5
6023,3748713.5
6024,1482907.4
6025,2013304.5
6026,4091913.2
6027,3614311.0
6028,5808633.5
6029,3234832.8
6030,3932902.8
6031,2043733.8
6032,1900997.0
6033,2751686.8
6034,1689907.2
6035,663888.06
6036,4712188.0
6037,4535542.0
6038,3280724.8
6039,473646.88
6040,599633.1
6041,5065884.5
6042,2868457.5
6043,1782849.5
6044,1244729.5
6045,1930203.9
6046,1991915.8
6047,722103.0
6048,2336438.0
6049,2148155.5
6050,2185035.5
6051,2149436.5
6052,4070962.5
6053,4116977.2
6054,2082019.2
6055,3124781.8
6056,3237364.0
6057,1142673.6
6058,3183343.2
6059,4479650.5
6060,3934410.8
6061,1657612.0
6062,6303178.0
6063,1442403.8
6064,1294123.5
6065,2490056.0
6066,2795287.2
6067,7061223.0
6068,7683921.0
6069,4893051.5
6070,3253414.0
6071,3160835.0
6072,1060198.9
6073,1085806.6
6074,1719686.2
6075,1459910.2
6076,2009757.8
6077,2412666.0
6078,1101254.1
6079,4001959.5
6080,1032799.7
6081,5010345.0
6082,5770399.5
6083,3254188.5
6084,2363082.5
6085,490866.7
6086,5625688.0
6087,2145557.8
6088,4879162.0
6089,5198427.5
6090,4972172.5
6091,2851628.0
6092,1498537.2
6093,4222340.0
6094,5452941.0
6095,3967860.8
6096,1090739.8
6097,1609742.2
6098,2380717.5
6099,637635.5
6100,5363179.5
6101,941308.75
6102,639929.25
6103,4472630.5
6104,663060.1
6105,5952631.0
6106,1032495.44
6107,846341.3
6108,3058168.8
6109,4200901.0
6110,3052682.5
6111,870329.8
6112,1319626.4
6113,4597235.0
6114,1305755.5
6115,2205864.0
6116,474462.12
6117,2385067.2
6118,8760586.0
6119,4827135.5
6120,3414145.0
6121,1210216.6
6122,1322904.4
6123,2352498.2
6124,2690991.2
6125,1680937.2
6126,1415387.4
6127,6776441.0
6128,3835063.5
6129,1180449.0
6130,6348875.5
6131,899245.4
6132,1509157.5
6133,1264788.0
6134,348200.12
6135,2461744.5
6136,2210944.8
6137,463022.56
6138,1064291.2
6139,759623.44
6140,447652.6
6141,1825104.6
6142,3767776.8
6143,1336667.9
6144,3334854.2
6145,1161126.5
6146,1917567.6
6147,1939919.5
6148,3690948.2
6149,1024458.3
6150,502967.38
6151,2822925.5
6152,530601.75
6153,1733413.0
6154,1672906.4
6155,5717508.5
6156,886818.6
6157,1401328.6
6158,1802921.4
6159,552835.25
6160,3995226.5
6161,3522187.8
6162,3465938.0
6163,1116112.8
6164,713884.7
6165,688482.6
6166,1477401.6
6167,1944988.4
6168,777751.4
6169,1310239.5
6170,2305765.0
6171,3034998.8
6172,2535801.0
6173,2308835.8
6174,3270442.0
6175,2043052.5
6176,1051596.8
6177,5118887.5
6178,275149.53
6179,1794156.5
6180,2206324.2
6181,199307.92
6182,2516824.2
6183,3784099.2
6184,2372352.2
6185,662940.06
6186,3750147.8
6187,1766179.8
6188,3635949.8
6189,2460672.2
6190,3895207.5
6191,3083963.0
6192,454019.5
6193,401229.4
6194,2773384.0
6195,5299854.0
6196,1906420.4
6197,2169908.0
6198,977782.8
6199,6421814.0
6200,4713130.0
6201,1032495.44
6202,200007.7
6203,1950254.0
6204,1686107.5
6205,2962224.5
6206,2297985.5
6207,1844497.5
6208,1585083.9
6209,3861496.2
6210,554891.9
6211,332120.6
6212,4855815.5
6213,1861888.4
6214,1709606.5
6215,2672238.0
6216,1490663.6
6217,3353267.5
6218,1225670.6
6219,925758.3
6220,638037.8
6221,1805371.0
6222,1748419.5
6223,1675928.5
6224,1703601.1
6225,2008587.8
6226,1120614.8
6227,4729401.0
6228,197122.08
6229,3180245.0
6230,2026130.6
6231,4414536.5
6232,849910.0
6233,3442814.5
6234,6575480.5
6235,1755276.6
6236,4666757.5
6237,2045352.1
6238,1378654.8
6239,283882.7
6240,1614813.0
6241,1539923.6
6242,2541363.2
6243,1000973.44
6244,5759665.0
6245,5126187.0
6246,1180579.4
6247,5159242.5
6248,118860.49
6249,3311953.5
6250,3501055.2
6251,1849125.6
6252,577889.7
6253,1120836.9
6254,2744636.2
6255,1647325.2
6256,1000437.2
6257,4041322.5
6258,2662469.8
6259,2621030.0
6260,517775.62
6261,2933651.0
6262,741669.25
6263,6454914.0
6264,4250130.0
6265,1333700.4
6266,2617308.0
6267,1751370.5
6268,5214680.5
6269,5671358.5
6270,1583283.4
6271,1583302.5
6272,3817149.2
6273,6997711.5
6274,275652.2
6275,831764.25
6276,590794.75
6277,7673149.5
6278,2429108.2
6279,898587.5
6280,459749.75
6281,3929395.8
6282,3980513.0
6283,4926013.5
6284,2876895.5
6285,1911244.2
6286,1635860.6
6287,1028879.06
6288,3449702.5
6289,4857338.5
6290,2284754.8
6291,1077734.0
6292,940385.3
6293,2577688.0
6294,508071.62
6295,4373818.5
6296,2009475.4
6297,2869942.5
6298,5861396.5
6299,1350143.5
6300,6546559.5
6301,2104478.2
6302,828736.5
6303,1061694.6
6304,2955677.5
6305,6474074.0
6306,1209071.5
6307,528218.44
6308,438321.88
6309,841763.6
6310,2522453.2
6311,4878844.5
6312,4729967.0
6313,1806935.2
6314,3036566.2
6315,3443669.0
6316,6253126.0
6317,1514245.9
6318,5536232.0
6319,2823968.2
6320,1226951.1
6321,6481461.0
6322,1447391.5
6323,5596600.5
6324,1150300.6
6325,3006531.2
6326,1328725.0
6327,4632283.5
6328,1084670.2
6329,3744588.8
6330,928550.25
6331,1158099.2
6332,4917779.5
6333,504757.62
6334,4442393.0
6335,3081875.8
6336,3273979.5
6337,388508.44
6338,1301282.1
6339,1452743.5
6340,2078608.5
6341,6446089.5
6342,1173742.8
6343,2301413.0
6344,560349.94
6345,3830886.8
6346,3098053.0
6347,6712708.5
6348,2998322.0
6349,5254517.5
6350,1081518.8
6351,923475.94
6352,1294815.2
6353,939180.5
6354,4724199.0
6355,2354264.2
6356,1222777.0
6357,1170517.4
6358,4500863.5
6359,846024.56
6360,1293540.9
6361,1897953.1
6362,2213447.5
6363,3578676.0
6364,915951.4
6365,407721.97
6366,5403876.5
6367,817520.06
6368,3999394.2
6369,1580407.8
6370,3246646.0
6371,2470336.8
6372,2498225.0
6373,1929703.8
6374,1658593.9
6375,3226942.0
6376,2602641.2
6377,720698.75
6378,1114331.8
6379,2591875.2
6380,1803187.2
6381,4749883.0
6382,301482.66
6383,2209337.5
6384,5437723.5
6385,626895.44
6386,4638160.5
6387,592785.94
6388,2898464.8
6389,5789928.0
6390,2911698.2
6391,2489788.2
6392,851661.44
6393,1150956.5
6394,1385113.2
6395,3083424.8
6396,1734282.2
6397,1870679.2
6398,2943657.8
6399,1085967.6
6400,3832502.2
6401,4502863.0
6402,4649634.5
6403,4683874.0
6404,3079412.8
6405,812872.06
6406,589593.94
6407,2517661.8
6408,4017208.0
6409,5823846.5
6410,404435.53
6411,1332846.5
6412,6552303.0
6413,4070047.8
6414,2790930.2
6415,751012.75
6416,3060013.2
6417,1691059.5
6418,2869218.0
6419,321440.8
6420,1035525.56
6421,3885423.5
6422,3624504.8
6423,4154057.2
6424,1769969.0
6425,2763715.0
6426,7594781.5
6427,2984498.8
6428,2250519.8
6429,552221.7
6430,4339365.0
6431,1814868.0
6432,899930.8
6433,1727539.2
6434,1549668.4
6435,2675066.8
6436,1501518.4
6437,816840.44
6438,3516898.2
6439,358844.9
6440,2558594.0
6441,2705543.5
6442,1913741.4
6443,1150842.1
6444,246468.67
6445,3146732.2
6446,4019822.0
6447,4569103.0
6448,3034160.5
6449,1758541.1
6450,4126777.5
6451,4585312.0
6452,5529680.5
6453,7109833.0
6454,1306682.5
6455,1916661.4
6456,830964.0
6457,742142.56
6458,5600444.0
6459,929692.5
6460,496887.34
6461,1905153.9
6462,2893758.8
6463,1281500.0
6464,427197.1
6465,1374656.8
6466,1084670.2
6467,3575507.0
6468,1747233.2
6469,2764613.8
6470,892488.8
6471,4199710.5
6472,1432349.4
6473,4540332.5
6474,1784670.1
6475,1519698.6
6476,3718606.2
6477,1111191.1
6478,1395030.1
6479,1959991.5
6480,1220970.6
6481,2836826.2
6482,2018429.6
6483,564713.7
6484,4037011.8
6485,2892129.2
6486,3658727.2
6487,483574.1
6488,1179298.9
6489,2551329.8
6490,6442458.0
6491,1373163.0
6492,2933454.5
6493,3756129.5
6494,3206848.5
6495,2653793.2
6496,821697.4
6497,1899467.8
6498,2154619.5
6499,2098669.2
6500,2645408.2
6501,480760.47
6502,1385656.2
6503,5623061.0
6504,3361069.0
6505,3369756.0
6506,1226408.9
6507,3928062.8
6508,2654463.0
6509,360571.16
6510,2519127.8
6511,1353357.1
6512,861488.56
6513,2339445.5
6514,1472494.6
6515,195247.0
6516,2391907.5
6517,5466509.0
6518,4210457.0
6519,1570061.9
6520,714049.7
6521,4845463.0
6522,1435377.0
6523,2826422.0
6524,1447281.1
6525,1721832.6
6526,721412.7
6527,2221016.2
6528,2529341.2
6529,2975775.8
6530,2350423.0
6531,1244091.8
6532,3111515.2
6533,4362154.5
6534,4632091.0
6535,5719309.0
6536,2870251.5
6537,451924.2
6538,3939366.2
6539,2562033.2
6540,2033480.8
6541,2020135.0
6542,805381.2
6543,881042.0
6544,3480067.2
6545,3795606.5
6546,3258264.0
6547,534583.4
6548,3669746.2
6549,1161808.2
6550,1707266.8
6551,2666802.2
6552,1655901.2
6553,5915123.5
6554,4148285.5
6555,1090770.8
6556,1543654.6
6557,4427496.5
6558,2768274.0
6559,219953.05
6560,725372.9
6561,1740958.8
6562,1533719.9
6563,2037893.4
6564,6339626.0
6565,4885540.5
6566,3158372.2
6567,5950370.5
6568,4778113.5
6569,808918.7
6570,1286327.4
6571,3377963.0
6572,3768772.8
6573,1056030.2
6574,2184268.5
6575,1714475.9
6576,2496852.5
6577,2779197.8
6578,4390624.0
6579,1624611.6
6580,3457664.8
6581,495314.66
6582,1710628.0
6583,1642832.0
6584,822878.7
6585,2217756.0
6586,1629292.9
6587,7864246.5
6588,2324332.2
6589,1431374.2
6590,3368785.2
6591,3053754.2
6592,1647919.9
6593,1287772.1
6594,1378729.5
6595,1427714.5
6596,487329.5
6597,4340277.5
6598,480464.3
6599,2737410.2
6600,4263312.0
6601,3623900.8
6602,674701.75
6603,1669455.6
6604,875139.25
6605,3937402.5
6606,2096894.1
6607,605980.6
6608,2242803.2
6609,5969080.5
6610,1910451.0
6611,1725851.4
6612,2578775.0
6613,1012968.25
6614,5870492.0
6615,3403330.5
6616,3442397.8
6617,3999003.5
6618,738193.94
6619,374941.16
6620,1259643.0
6621,1834162.1
6622,1138181.0
6623,1312810.4
6624,2009868.0
6625,2306382.8
6626,602001.75
6627,1451996.8
6628,4049809.0
6629,4968003.0
6630,4425370.5
6631,3688371.5
6632,1250707.5
6633,1120386.6
6634,968961.94
6635,2653169.8
6636,1295243.8
6637,4901947.5
6638,2738832.0
6639,388607.66
6640,1679664.4
6641,4717648.5
6642,954881.1
6643,2822097.2
6644,3419107.5
6645,211699.55
6646,834908.4
6647,2556264.2
6648,2320972.2
6649,1751752.8
6650,2400022.2
6651,2641711.2
6652,1859854.8
6653,462410.5
6654,1707456.4
6655,681792.5
6656,2375930.8
6657,1053242.0
6658,3671350.8
6659,3040928.0
6660,1875236.4
6661,1510480.6
6662,3640546.5
6663,1620348.9
6664,2788065.2
6665,1839242.2
6666,5172430.5
6667,2312137.8
6668,1268019.2
6669,1347182.0
6670,2668396.0
6671,3760137.2
6672,2134474.8
6673,1826581.9
6674,4138499.0
6675,1555629.5
6676,676594.0
6677,4631796.5
6678,3715076.8
6679,2531669.2
6680,2766310.0
6681,2080605.8
6682,804924.3
6683,4577101.5
6684,4206396.0
6685,2783820.0
6686,1885365.4
6687,1416663.2
6688,5392195.0
6689,2056461.4
6690,2526179.2
6691,3367182.8
6692,277986.94
6693,5425400.5
6694,1359216.8
6695,1927895.6
6696,1089068.6
6697,5278214.0
6698,1846391.5
6699,2633171.2
6700,3310451.5
6701,2148764.2
6702,1230217.2
6703,1041565.5
6704,2953371.8
6705,1021052.2
6706,7283940.0
6707,2916095.5
6708,3413090.8
6709,731496.56
6710,586903.2
6711,545680.56
6712,1263799.5
6713,821679.75
6714,1485681.4
6715,4958593.0
6716,2048823.4
6717,2528911.8
6718,2595834.5
6719,2206799.2
6720,2247665.5
6721,1620213.9
6722,489303.2
6723,1334806.1
6724,319729.88
6725,3228356.0
6726,481712.8
6727,947326.9
6728,459350.56
6729,484880.44
6730,1873469.5
6731,997405.1
6732,3072834.8
6733,3928684.5
6734,1253302.4
6735,632140.25
6736,2447609.2
6737,744649.6
6738,1603342.9
6739,1302691.9
6740,2468523.8
6741,1303790.8
6742,4749096.5
6743,4814014.0
6744,3058187.2
6745,6566212.5
6746,1477805.9
6747,442048.0
6748,1774269.9
6749,2937916.2
6750,2488026.8
6751,1695732.8
6752,648365.0
6753,1817383.4
6754,2951761.8
6755,1819641.6
6756,2008160.6
6757,3090750.5
6758,207915.7
6759,3803851.2
6760,2758941.2
6761,5780134.0
6762,5517636.0
6763,6221366.5
6764,1522317.2
6765,5204515.5
6766,959599.06
6767,1510284.1
6768,2225432.0
6769,1506845.9
6770,4170743.5
6771,1834530.9
6772,1619156.2
6773,5548755.0
6774,4465231.5
6775,666304.6
6776,406797.06
6777,1107532.4
6778,3906676.5
6779,335454.03
6780,2267795.8
6781,425277.44
6782,1919155.9
6783,5132909.0
6784,487357.62
6785,1847453.8
6786,2350909.8
6787,1294159.6
6788,1009494.9
6789,1500397.5
6790,5370558.0
6791,1865941.4
6792,3455374.5
6793,1307580.9
6794,3105628.2
6795,2227728.0
6796,1721802.8
6797,7085558.0
6798,3436285.0
6799,1363603.4
6800,5607925.0
6801,6334298.5
6802,1996765.1
6803,1603822.6
6804,2511334.5
6805,2922288.5
6806,2714763.8
6807,1864826.2
6808,640695.3
6809,610615.1
6810,1316212.6
6811,627957.94
6812,987992.06
6813,228320.66
6814,2516982.0
6815,10282428.0
6816,274186.0
6817,825018.7
6818,638903.25
6819,4006218.0
6820,2489356.2
6821,2625867.0
6822,3222635.0
6823,2146475.2
6824,1732396.0
6825,2970481.0
6826,2611571.8
6827,5917652.0
6828,1573117.0
6829,3167374.2
6830,1496244.5
6831,2601959.0
6832,4503137.5
6833,195978.03
6834,1909989.4
6835,3365575.2
6836,1015536.75
6837,6113573.0
6838,2883762.5
6839,432265.53
6840,440717.4
6841,2287022.5
6842,3103502.0
6843,1184489.0
6844,2557249.5
6845,2422135.0
6846,741669.25
6847,4664176.0
6848,1882993.2
6849,3659993.0
6850,552560.9
6851,2270604.2
6852,1419333.9
6853,1077598.1
6854,2843769.5
6855,859269.75
6856,1754900.4
6857,634194.0
6858,1827731.2
6859,7072885.0
6860,1590828.9
6861,960650.06
6862,4173779.5
6863,1380297.1
6864,364431.94
6865,854439.94
6866,2445314.0
6867,3581689.5
6868,5214460.0
6869,716745.4
6870,4001216.2
6871,816553.94
6872,2100983.8
6873,2130219.2
6874,2224728.0
6875,4789836.5
6876,2052717.1
6877,3200696.0
6878,1420655.4
6879,205939.33
6880,1485001.4
6881,978495.6
6882,582059.4
6883,1365183.9
6884,5071383.5
6885,5596804.5
6886,2350479.0
6887,3531200.2
6888,500400.12
6889,2868894.5
6890,1201706.4
6891,1328286.8
6892,2269126.0
6893,336509.7
6894,1486557.6
6895,1767667.2
6896,568115.7
6897,2532997.5
6898,3932844.0
6899,3043742.0
6900,4215608.5
6901,4300201.0
6902,2166949.2
6903,3418539.0
6904,5137174.0
6905,5458522.5
6906,2546718.0
6907,1579069.2
6908,5807764.0
6909,2603021.0
6910,744858.9
6911,2552529.5
6912,4863971.5
6913,525274.2
6914,1509218.6
6915,5924990.5
6916,12640.15
6917,2311519.0
6918,3493020.5
6919,1032195.2
6920,1221999.9
6921,3088293.2
6922,1494727.0
6923,1578980.5
6924,736191.5
6925,2136028.2
6926,7100587.5
6927,3433685.0
6928,1435521.4
6929,1862819.1
6930,3336124.8
6931,1508331.9
6932,1872442.6
6933,2951617.0
6934,3169895.0
6935,470832.4
6936,1317803.2
6937,1210862.5
6938,4312371.0
6939,3047210.0
6940,1613065.8
6941,4142673.0
6942,1975124.8
6943,315881.12
6944,966997.44
6945,1123271.2
6946,1494602.6
6947,298594.38
6948,4099826.2
6949,1442620.6
6950,2746309.8
6951,1258856.2
6952,1906178.2
6953,2636093.2
6954,742798.25
6955,456965.53
6956,1909067.9
6957,2171825.2
6958,334369.88
6959,1974630.6
6960,336509.7
6961,4113567.2
6962,1747172.9
6963,1302027.1
6964,1089891.0
6965,3113835.8
6966,3264969.0
6967,2000319.9
6968,5828956.0
6969,1707076.5
6970,2930899.2
6971,5922653.5
6972,2068044.9
6973,1792459.0
6974,5491812.5
6975,1966952.1
6976,2302557.5
6977,1711793.6
6978,2204438.0
6979,1715040.6
6980,1182280.0
6981,4341066.5
6982,1040951.2
6983,4776509.5
6984,1355355.9
6985,1355227.5
6986,5422733.5
6987,4119716.5
6988,338770.1
6989,966913.1
6990,264810.88
6991,2954031.8
6992,1728593.9
6993,5836497.5
6994,1614513.1
6995,728184.0
6996,2277759.0
6997,993411.0
6998,264848.66
6999,4019006.2
7000,2797244.8
7001,1569998.8
7002,668296.4
7003,2425759.2
7004,1386416.0
7005,1634775.4
7006,1806728.1
7007,3914315.5
7008,5252780.0
7009,1285203.4
7010,499741.16
7011,4688872.0
7012,1682653.9
7013,4489337.5
7014,2164765.2
7015,2630175.0
7016,1257428.6
7017,1378015.6
7018,3540738.5
7019,4622919.5
7020,6936864.5
7021,5842205.5
7022,753260.75
7023,5179021.5
7024,996991.8
7025,4174485.5
7026,5529627.5
7027,2189779.0
7028,3990516.0
7029,5228706.0
7030,2512525.0
7031,2054361.6
7032,3532001.8
7033,3478203.0
7034,3846536.2
7035,2099735.5
7036,2450632.5
7037,7064231.5
7038,2767228.0
7039,3017274.0
7040,1337173.1
7041,864723.2
7042,2367375.2
7043,1601128.0
7044,2418285.5
7045,3191702.8
7046,2314172.0
7047,4739138.5
7048,6321252.0
7049,4172855.0
7050,1266313.2
7051,4009744.8
7052,3024472.2
7053,2017086.0
7054,1448682.2
7055,2144640.0
7056,1564054.0
7057,1734755.4
7058,5634351.5
7059,3373291.2
7060,1384989.1
7061,4020284.5
7062,2500876.8
7063,4083560.0
7064,1394274.8
7065,301047.7
7066,5344922.5
7067,3044417.0
7068,2000757.1
7069,1591983.1
7070,2146003.5
7071,2945444.8
7072,6104420.5
7073,887203.56
7074,2597898.5
7075,2165243.2
7076,4568104.0
7077,7915949.0
7078,3012555.0
7079,3525491.8
7080,1855534.5
7081,613561.94
7082,4299068.0
7083,2466193.8
7084,3715728.8
7085,3280623.0
7086,1500155.5
7087,3118883.0
7088,2191752.5
7089,2741335.0
7090,1166729.0
7091,4723414.0
7092,2216492.0
7093,1486444.4
7094,1857703.6
7095,1411667.2
7096,2706371.0
7097,1408769.2
7098,7209159.5
7099,2986066.5
7100,3818731.8
7101,210596.19
7102,1743507.2
7103,2796706.5
7104,3817281.8
7105,487211.34
7106,864049.9
7107,1365471.6
7108,1180452.4
7109,3064126.5
7110,8120942.0
7111,2191950.8
7112,1596052.0
7113,1000803.8
7114,967569.25
7115,5218727.5
7116,1797151.4
7117,1505513.1
7118,2538763.5
7119,1856380.4
7120,4393036.5
7121,3772521.5
7122,4477200.5
7123,2182481.5
7124,1328533.9
7125,1598674.6
7126,824399.4
7127,4859082.5
7128,2335298.8
7129,1088005.2
7130,881171.7
7131,2501332.8
7132,1109448.0
7133,2929990.0
7134,2945020.0
7135,5242936.5
7136,6563441.0
7137,2634198.5
7138,4517445.0
7139,2283508.0
7140,4924383.5
7141,2452290.0
7142,1169394.2
7143,853799.94
7144,2806330.5
7145,2129238.5
7146,2551906.8
7147,3092988.0
7148,1368190.6
7149,2672442.8
7150,760281.3
7151,1341952.2
7152,4189851.5
7153,1833040.6
7154,2214298.5
7155,4647050.0
7156,1843295.0
7157,3895472.0
7158,2287360.0
7159,970468.0
7160,1283026.0
7161,1229780.1
7162,4018041.5
7163,2994778.2
7164,1695341.4
7165,6003708.5
7166,625155.06
7167,4065260.2
7168,2435686.8
7169,7453977.0
7170,1557853.0
7171,674706.3
7172,3783604.2
7173,1432783.6
7174,1409637.2
7175,2050928.0
7176,7800353.0
7177,2846233.2
7178,1329023.9
7179,1103325.0
7180,3867042.2
7181,3169895.0
7182,3360699.0
7183,5201913.0
7184,2256101.8
7185,1595117.4
7186,1983082.5
7187,2670063.5
7188,3289880.5
7189,1999798.6
7190,985291.25
7191,2398762.8
7192,2677014.5
7193,803127.2
7194,1129390.9
7195,5361122.5
7196,1389135.8
7197,1375287.2
7198,6648865.0
7199,2594547.8
7200,6755583.5
7201,1118629.2
7202,2294890.0
7203,2268204.0
7204,3532814.2
7205,6369998.0
7206,4242555.5
7207,979068.44
7208,4998197.5
7209,1592479.9
7210,4028940.5
7211,5282285.5
7212,2202097.0
7213,2172048.5
7214,710541.9
7215,4132069.8
7216,1479388.8
7217,2874667.5
7218,1048233.4
7219,1826126.5
7220,4712216.5
7221,960240.9
7222,1778700.2
7223,1425832.0
7224,2441823.2
